Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-04-07,147.1,147.8,146.9,147.13,2869120.0,0.0,1.0,135.28052159963835,135.92427663104385,135.09659159066538,135.30811110098432,2869120.0
2017-04-06,147.04,147.96,147.0,147.24,2699679.0,0.0,1.0,135.22534259694646,136.07142063822226,135.18855659515188,135.40927260591948,2699679.0
2017-04-05,146.63,148.44,146.58,146.64,3390363.0,0.0,1.0,134.8482860785518,136.51285265975744,134.8023035763086,134.85748257900048,3390363.0
2017-04-04,146.5,146.9,146.05,146.34,3124200.0,0.0,1.0,134.72873157271937,135.09659159066538,134.31488905253016,134.58158756554099,3124200.0
2017-04-03,146.94,147.2005,146.09,146.62,3775283.0,0.0,1.0,135.13337759245996,135.3729464291473,134.35167505432474,134.83908957810317,3775283.0
2017-03-31,146.87,147.18,146.65,146.83,3248666.0,0.0,1.0,135.0690020893194,135.35409360322757,134.86667907944914,135.03221608752483,3248666.0
2017-03-30,146.72,147.38,146.43,146.95,2450781.0,0.0,1.0,134.93105458258967,135.53802361220056,134.66435606957884,135.1425740929086,2450781.0
2017-03-29,146.37,147.42,145.96,147.04,3729973.0,0.0,1.0,134.60917706688693,135.57480961399514,134.2321205484923,135.22534259694646,3729973.0
2017-03-28,147.29,147.35,145.94,147.2,4635519.0,0.0,1.0,135.4552551081627,135.51043411085462,134.213727547595,135.37248660412484,4635519.0
2017-03-27,147.07,147.68,146.26,146.87,2943006.0,0.0,1.0,135.2529320982924,135.81391862566005,134.50801556195177,135.0690020893194,2943006.0
2017-03-24,147.85,150.15,147.01,147.71,4735350.0,0.0,1.0,135.9702591332871,138.08545423647655,135.19775309560052,135.84150812700602,4735350.0
2017-03-23,147.28,148.41,147.03,147.99,3219352.0,0.0,1.0,135.44605860771406,136.4852631584115,135.21614609649782,136.0990101395682,3219352.0
2017-03-22,146.73,147.93,146.06,147.36,3169038.0,0.0,1.0,134.9402510830383,136.0438311368763,134.3240855529788,135.51963061130328,3169038.0
2017-03-21,148.33,148.7,146.26,146.61,4530019.0,0.0,1.0,136.4116911548223,136.75196167142232,134.50801556195177,134.82989307765453,4530019.0
2017-03-20,149.38,149.59,147.7,147.8,5906058.0,0.0,1.0,137.37732370193052,137.57045021135215,135.83231162655736,135.92427663104385,5906058.0
2017-03-17,149.4,149.99,148.13,149.6,9001961.0,0.0,1.0,137.39571670282783,137.93831022929817,136.22776114584929,137.57964671180082,9001961.0
2017-03-16,148.4,149.19,148.01,148.73,3544464.0,0.0,1.0,136.47606665796283,137.20259019340617,136.11740314046548,136.77955117276827,3544464.0
2017-03-15,147.35,148.38,146.76,147.95,3670513.0,0.0,1.0,135.51043411085462,136.45767365706553,134.96784058438428,136.0622241377736,3670513.0
2017-03-14,147.27,147.59,146.46,147.16,3272706.0,0.0,1.0,135.43686210726543,135.73115012162222,134.6919455709248,135.33570060233026,3272706.0
2017-03-13,147.33,147.67,146.5,147.43,2933276.0,0.0,1.0,135.4920411099573,135.80472212521138,134.72873157271937,135.5840061144438,2933276.0
2017-03-10,147.24,147.46,146.45,146.85,3122443.0,0.0,1.0,135.40927260591948,135.61159561578975,134.68274907047612,135.0506090884221,3122443.0
2017-03-09,147.08,147.16,146.53,146.62,3594694.0,0.0,1.0,135.26212859874107,135.33570060233026,134.75632107406534,134.83908957810317,3594694.0
2017-03-08,146.22,147.12,145.92,146.92,3614479.0,0.0,1.0,134.47122956015718,135.29891460053568,134.1953345466977,135.11498459156266,3614479.0
2017-03-07,146.33,146.95,145.83,146.02,3995889.0,0.89,1.0,134.57239106509235,135.1425740929086,134.11256604265986,134.2872995511842,3995889.0
2017-03-06,147.13,147.51,146.58,147.13,3998026.0,0.0,1.0,134.4883968617911,134.8357467619303,133.98565358527387,134.4883968617911,3998026.0
2017-03-03,148.12,148.26,146.82,147.81,3413398.0,0.0,1.0,135.3933347595222,135.52130577536295,134.20503246957227,135.10997036730336,3413398.0
2017-03-02,147.08,148.23,146.3886,147.95,4053352.0,0.0,1.0,134.4426929275623,135.49388341482563,133.81069892504584,135.23794138314412,4053352.0
2017-03-01,146.72,147.6999,145.891,146.68,6213540.0,0.0,1.0,134.1136246011146,135.00933030413148,133.3558533716004,134.07706145373155,6213540.0
2017-02-28,144.98,145.63,144.465,144.91,4211949.0,0.0,1.0,132.52312768995088,133.11727883492586,132.05237716739381,132.45914218203052,4211949.0
2017-02-27,145.87,146.01,144.8,145.3,4388414.0,0.0,1.0,133.3366577192243,133.46462873506505,132.35859352672708,132.8156328690155,4388414.0
2017-02-24,144.65,146.0799,144.65,145.95,3516680.0,0.0,1.0,132.22148172404056,133.52852283511697,132.22148172404056,133.40978401399042,3516680.0
2017-02-23,146.11,146.33,144.51,144.71,4184046.0,0.0,1.0,133.55603660352276,133.75713391412964,132.09351070819977,132.27632644511516,4184046.0
2017-02-22,145.05,145.47,143.97,145.25,5037762.0,0.0,1.0,132.58711319787128,132.97102624539355,131.59990821852827,132.76992893478663,5037762.0
2017-02-21,145.6,145.65,143.25,145.02,9274668.0,0.0,1.0,133.08985647438854,133.13556040861738,130.94177156563296,132.559690837334,9274668.0
2017-02-17,141.36,143.12,141.0,143.0,5105647.0,0.0,1.0,129.21416285178273,130.82294133663797,128.88509452533506,130.71325189448874,5105647.0
2017-02-16,142.39,142.985,140.9,141.54,4295811.0,0.0,1.0,130.15566389689687,130.69954071422012,128.79368665687738,129.37869701500654,4295811.0
2017-02-15,141.27,142.66,140.95,142.19,4343541.0,0.0,1.0,129.13189577017081,130.40246514173262,128.8393905911062,129.9728481599815,4343541.0
2017-02-14,139.95,141.365,139.34,141.36,4775167.0,0.0,1.0,127.92531190652936,129.2187332452056,127.36772390893749,129.21416285178273,4775167.0
2017-02-13,140.48,140.65,139.05,139.87,2753068.0,0.0,1.0,128.40977360935509,128.56516698573316,127.10264109041022,127.85218561176323,2753068.0
2017-02-10,138.6,140.57,138.245,139.85,3296963.0,0.0,1.0,126.69130568235063,128.492040690967,126.36680774932586,127.83390403807168,3296963.0
2017-02-09,137.78,139.15,137.41,138.71,2931873.0,0.0,1.0,125.94176116099761,127.1940489588679,125.60355204770418,126.79185433765409,2931873.0
2017-02-08,136.89,137.91,136.82,137.88,2882742.0,0.0,1.0,125.12823113172422,126.06059138999261,125.06424562380384,126.0331690294553,2882742.0
2017-02-07,137.16,137.7,136.33,136.65,3239029.0,0.0,1.0,125.37503237655997,125.86863486623146,124.61634706836121,124.90885224742578,3239029.0
2017-02-06,137.43,137.9,136.45,136.49,3863165.0,0.0,1.0,125.62183362139572,126.05145060314685,124.72603651051041,124.7625996578935,3863165.0
2017-02-03,137.26,138.47,136.97,137.98,2653721.0,0.0,1.0,125.46644024501765,126.57247545335564,125.20135742649038,126.12457689791297,2653721.0
2017-02-02,137.47,137.55,136.56,136.95,2197649.0,0.0,1.0,125.6583967687788,125.73152306354496,124.82658516581387,125.18307585279882,2197649.0
2017-02-01,137.66,137.96,136.53,137.44,2968601.0,0.0,1.0,125.8320717188484,126.10629532422146,124.79916280527657,125.63097440824149,2968601.0
2017-01-31,137.63,138.615,136.85,137.58,3226774.0,0.0,1.0,125.80464935831108,126.70501686261929,125.09166798434114,125.75894542408226,3226774.0
2017-01-30,137.99,138.49,136.86,138.47,2704899.0,0.0,1.0,126.13371768475876,126.59075702704719,125.10080877118693,126.57247545335564,2704899.0
2017-01-27,138.8,138.83,137.7,138.33,3149024.0,0.0,1.0,126.874121419266,126.90154377980332,125.86863486623146,126.4445044375149,3149024.0
2017-01-26,138.01,139.18,137.71,138.46,2931491.0,0.0,1.0,126.15199925845029,127.22147131940521,125.87777565307725,126.56333466650987,2931491.0
2017-01-25,138.45,139.37,137.43,137.48,3631714.0,0.0,1.0,126.5541938796641,127.39514626947481,125.62183362139572,125.66753755562456,3631714.0
2017-01-24,137.88,138.38,137.3,138.06,4055080.0,0.0,1.0,126.0331690294553,126.49020837174372,125.50300339240074,126.19770319267914,4055080.0
2017-01-23,135.31,138.27,135.0,138.07,7055951.0,0.0,1.0,123.68398681009282,126.38965971644028,123.40062241787399,126.20684397952489,7055951.0
2017-01-20,135.26,136.0,134.6,135.6,4853702.0,0.0,1.0,123.63828287586396,124.31470110245084,123.03499094404324,123.9490696286201,4853702.0
2017-01-19,136.0,136.78,134.93,135.39,5078666.0,0.0,1.0,124.31470110245084,125.02768247642078,123.33663690995361,123.75711310485895,5078666.0
2017-01-18,135.9,136.295,134.92,136.16,3869678.0,0.0,1.0,124.22329323399316,124.584354314401,123.32749612310784,124.46095369198312,3869678.0
2017-01-17,135.09,136.48,134.76,135.93,3976936.0,0.0,1.0,123.4828894994859,124.75345887104771,123.18124353357554,124.25071559453046,3976936.0
2017-01-13,134.92,135.75,134.76,135.04,3117703.0,0.0,1.0,123.32749612310784,124.08618143130663,123.18124353357554,123.43718556525705,3117703.0
2017-01-12,135.51,135.53,133.94,135.07,3600181.0,0.0,1.0,123.86680254700818,123.88508412069972,122.43169901222254,123.46460792579437,3600181.0
2017-01-11,136.1,136.385,134.74,135.7,4643728.0,0.0,1.0,124.40610897090852,124.66662139601291,123.16296195988402,124.04047749707777,4643728.0
2017-01-10,134.0,136.38,133.77,136.1,5928339.0,0.0,1.0,122.48654373329715,124.66205100259003,122.27630563584448,124.40610897090852,5928339.0
2017-01-09,133.22,134.76,133.14,134.31,4310227.0,0.0,1.0,121.7735623593272,123.18124353357554,121.70043606456105,122.76990812551597,4310227.0
2017-01-06,133.97,134.33,133.05,133.53,3827482.0,0.0,1.0,122.45912137275984,122.78818969920752,121.61816898294916,122.05692675154603,3827482.0
2017-01-05,134.98,135.46,133.7801,133.9,3821073.0,0.0,1.0,123.38234084418245,123.82109861277935,122.28553783055871,122.39513586483947,3821073.0
2017-01-04,134.34,135.94,134.21,135.5,4055284.0,0.0,1.0,122.79733048605328,124.25985638137622,122.67850025705829,123.85766176016242,4055284.0
2017-01-03,135.1,135.51,133.589,134.31,5300410.0,0.0,1.0,123.49203028633167,123.86680254700818,122.11085739393606,122.76990812551597,5300410.0
2016-12-30,135.64,135.82,133.83,134.08,4149140.0,0.0,1.0,123.98563277600316,124.15016693922699,122.3311503569191,122.55967002806331,4149140.0
2016-12-29,135.02,135.8499,134.63,135.1,2777885.0,0.0,1.0,123.41890399156554,124.17749789189584,123.06241330458056,123.49203028633167,2777885.0
2016-12-28,135.57,135.86,134.66,135.07,3369386.0,0.0,1.0,123.9216472680828,124.18673008661008,123.08983566511786,123.46460792579437,3369386.0
2016-12-27,134.76,135.72,134.71,135.26,2254748.0,0.0,1.0,123.18124353357554,124.05875907076931,123.13553959934671,123.63828287586396,2254748.0
2016-12-23,135.65,135.99,134.79,135.05,2337685.0,0.0,1.0,123.99477356284895,124.30556031560508,123.20866589411284,123.44632635210284,2337685.0
2016-12-22,136.25,137.0,135.18,135.43,4094496.0,0.0,1.0,124.54322077359505,125.22877978702768,123.56515658109782,123.79367625224204,4094496.0
2016-12-21,136.93,137.24,136.56,136.83,2705503.0,0.0,1.0,125.16479427910731,125.44815867132613,124.82658516581387,125.07338641064963,2705503.0
2016-12-20,135.65,137.24,135.43,137.11,4301529.0,0.0,1.0,123.99477356284895,125.44815867132613,123.79367625224204,125.32932844233115,4301529.0
2016-12-19,135.06,136.5,134.79,135.44,3463103.0,0.0,1.0,123.4554671389486,124.77174044473925,123.20866589411284,123.8028170390878,3463103.0
2016-12-16,136.11,136.61,135.05,135.11,9429194.0,0.0,1.0,124.4152497577543,124.87228910004272,123.44632635210284,123.50117107317746,9429194.0
2016-12-15,136.51,137.325,135.77,135.84,5839829.0,0.0,1.0,124.78088123158501,125.52585535951515,124.10446300499817,124.16844851291854,5839829.0
2016-12-14,136.05,136.88,135.75,135.98,7033396.0,0.0,1.0,124.3604050366797,125.11909034487846,124.08618143130663,124.29641952875929,7033396.0
2016-12-13,134.55,136.89,134.55,136.54,6886268.0,0.0,1.0,122.98928700981442,125.12823113172422,122.98928700981442,124.80830359212233,6886268.0
2016-12-12,133.13,134.66,133.13,134.58,6276056.0,0.0,1.0,121.69129527771528,123.08983566511786,121.69129527771528,123.01670937035173,6276056.0
2016-12-09,132.51,133.4,131.1,133.39,5174577.0,0.0,1.0,121.12456649327764,121.93809652255105,119.8357155480243,121.92895573570526,5174577.0
2016-12-08,132.21,133.13,131.58,132.53,4975219.0,0.0,1.0,120.8503428879046,121.69129527771528,120.2744733166212,121.1428480669692,4975219.0
2016-12-07,128.75,133.06,128.75,132.46,6987286.0,0.0,1.0,117.68763063926872,121.62730976979492,117.68763063926872,121.07886255904882,6987286.0
2016-12-06,130.13,130.14,128.6775,128.74,4292631.0,0.0,1.0,118.94905922398476,118.95820001083051,117.6213599346369,117.67848985242296,4292631.0
2016-12-05,130.32,130.46,129.56,129.68,4065425.0,0.0,1.0,119.12273417405436,119.25070518989513,118.42803437377596,118.53772381592519,4065425.0
2016-12-02,129.04,130.615,128.91,129.87,3738323.0,0.0,1.0,117.952713457796,119.39238738600454,117.833883228801,118.71139876599479,3738323.0
2016-12-01,129.34,130.35,129.0,129.47,5398644.0,0.0,1.0,118.22693706316906,119.15015653459166,117.91615031041293,118.34576729216404,5398644.0
2016-11-30,129.34,130.32,128.81,129.4,6972912.0,0.0,1.0,118.22693706316906,119.12273417405436,117.74247536034332,118.28178178424366,6972912.0
2016-11-29,130.35,130.78,129.25,129.62,4127022.0,0.69,1.0,119.15015653459166,119.5432103689597,118.14466998155713,118.48287909485057,4127022.0
2016-11-28,131.25,131.65,130.17,130.64,4858978.0,0.0,1.0,119.33756335813935,119.70125878932606,118.35558569393523,118.7829278255796,4858978.0
2016-11-25,131.86,132.135,131.07,131.57,2545977.0,0.0,1.0,119.89219889069909,120.14223949963994,119.17390041410532,119.62851970308871,2545977.0
2016-11-23,131.36,131.99,130.86,131.21,3610150.0,0.0,1.0,119.43757960171571,120.01039990583477,118.98296031273232,119.30119381502068,3610150.0
2016-11-22,128.38,131.3,128.38,130.98,5533566.0,0.0,1.0,116.72804863937469,119.3830252870377,116.72804863937469,119.0920689420883,5533566.0
2016-11-21,128.28,128.9,127.41,128.22,4072116.0,0.0,1.0,116.63712478157802,117.20085269991743,115.84608721874693,116.58257046690001,4072116.0
2016-11-18,128.93,129.36,127.72,128.33,4428888.0,0.0,1.0,117.22812985725643,117.61910244578215,116.12795117791663,116.68258671047637,4428888.0
2016-11-17,125.87,129.14,125.7,128.93,6801084.0,0.0,1.0,114.4458598086781,117.41906995862944,114.29128925042374,117.22812985725643,6801084.0
2016-11-16,123.6,125.7,123.28,125.33,9778412.0,0.0,1.0,112.38188823669351,114.29128925042374,112.09093189174415,113.95487097657603,9778412.0
2016-11-15,127.07,127.67,122.92,124.4,13445388.0,0.0,1.0,115.53694610223822,116.0824892490183,111.7636060036761,113.10927909906694,13445388.0
2016-11-14,130.5,130.64,126.94,127.67,11438461.0,0.0,1.0,118.65563442466427,118.7829278255796,115.41874508710254,116.0824892490183,11438461.0
2016-11-11,129.06,130.13,128.72,129.85,5496122.0,0.0,1.0,117.34633087239212,118.31921615081656,117.0371897558834,118.06462934898586,5496122.0
2016-11-10,126.72,130.1,126.51,129.03,8736976.0,0.0,1.0,115.21871259994985,118.29193899347754,115.02777249857684,117.3190537150531,8736976.0
2016-11-09,120.95,126.26,120.32,126.02,8052506.0,0.0,1.0,109.97240600508155,114.80046285408514,109.39958570096248,114.58224559537311,8052506.0
2016-11-08,123.95,125.42,123.6,124.25,6105468.0,0.0,1.0,112.70012173898189,114.03670244859305,112.38188823669351,112.97289331237192,6105468.0
2016-11-07,122.5,123.98,122.31,123.75,5510441.0,0.0,1.0,111.38172580093006,112.72739889632089,111.20897047111637,112.51827402338853,5510441.0
2016-11-04,120.54,121.9,120.06,120.91,4607562.0,0.0,1.0,109.59961818811519,110.83618265415,109.16318367069113,109.93603646196289,4607562.0
2016-11-03,120.34,120.93,120.08,120.18,5113483.0,0.0,1.0,109.41777047252182,109.95422123352223,109.18136844225046,109.27229230004714,5113483.0
2016-11-02,119.93,121.29,119.82,120.29,4845459.0,0.0,1.0,109.04498265555544,110.28154712159026,108.9449664119791,109.37230854362349,4845459.0
2016-11-01,121.69,122.25,119.2,119.89,7492541.0,0.0,1.0,110.64524255277696,111.15441615643836,108.3812384936397,109.00861311243678,7492541.0
2016-10-31,123.35,123.5,121.62,122.01,5671525.0,0.0,1.0,112.15457859220182,112.29096437889683,110.5815958523193,110.93619889772634,5671525.0
2016-10-28,122.7,124.09,122.2065,123.58,4497717.0,0.0,1.0,111.56357351652342,112.82741513989724,111.11486427829682,112.36370346513418,4497717.0
2016-10-27,122.71,123.46,121.85,122.26,4261602.0,0.0,1.0,111.57266590230307,112.25459483577816,110.79072072525165,111.16350854221804,4261602.0
2016-10-26,122.83,123.75,122.4,122.71,5454160.0,0.0,1.0,111.68177453165909,112.51827402338853,111.29080194313339,111.57266590230307,5454160.0
2016-10-25,126.27,126.27,123.29,123.34,8731346.0,0.0,1.0,114.8095552398648,114.8095552398648,112.10002427752381,112.14548620642215,8731346.0
2016-10-24,127.23,128.14,127.23,127.78,3824719.0,0.0,1.0,115.68242427471291,116.50983138066266,115.68242427471291,116.18250549259464,3824719.0
2016-10-21,125.31,126.8,125.25,126.6,3234032.0,0.0,1.0,113.9366862050167,115.29145168618719,113.8821318903387,115.10960397059384,3234032.0
2016-10-20,125.95,127.08,125.57,126.25,3543223.0,0.0,1.0,114.51859889491544,115.54603848801789,114.17308823528805,114.79137046830547,3543223.0
2016-10-19,125.76,126.09,124.51,125.89,4095509.0,0.0,1.0,114.34584356510176,114.64589229583079,113.20929534264329,114.46404458023743,4095509.0
2016-10-18,126.15,126.25,125.15,125.74,3563302.0,0.0,1.0,114.70044661050879,114.79137046830547,113.79120803254202,114.32765879354241,3563302.0
2016-10-17,126.18,126.8,124.88,125.14,3753022.0,0.0,1.0,114.7277237678478,115.29145168618719,113.54571361649099,113.78211564676235,3753022.0
2016-10-14,126.9,127.56,126.42,126.42,4462055.0,0.0,1.0,115.38237554398388,115.98247300544195,114.94594102655982,114.94594102655982,4462055.0
2016-10-13,126.25,126.66,125.173,126.29,3655714.0,0.0,1.0,114.79137046830547,115.16415828527184,113.81212051983525,114.82774001142414,3655714.0
2016-10-12,125.85,127.16,125.71,126.69,3545888.0,0.0,1.0,114.42767503711875,115.61877757425523,114.3003816362034,115.19143544261085,3545888.0
2016-10-11,126.85,127.08,125.46,125.85,5113677.0,0.0,1.0,115.33691361508554,115.54603848801789,114.07307199171171,114.42767503711875,5113677.0
2016-10-10,128.45,128.94,127.25,127.25,4349741.0,0.0,1.0,116.79169533983236,117.23722224303609,115.70060904627225,115.70060904627225,4349741.0
2016-10-07,129.83,130.41,127.88,128.31,5500226.0,0.0,1.0,118.04644457742654,118.57380295264726,116.27342935039131,116.66440193891702,5500226.0
2016-10-06,126.87,130.45,126.43,130.19,7470705.0,0.0,1.0,115.35509838664487,118.61017249576592,114.95503341233949,118.37377046549456,7470705.0
2016-10-05,128.32,129.03,127.52,127.58,4115427.0,0.0,1.0,116.67349432469669,117.3190537150531,115.94610346232326,116.00065777700128,4115427.0
2016-10-04,128.53,129.92,127.95,128.2,4848592.0,0.0,1.0,116.86443442606972,118.12827604944353,116.33707605084899,116.56438569534068,4848592.0
2016-10-03,128.2,128.82,127.97,128.5,3652705.0,0.0,1.0,116.56438569534068,117.12811361368007,116.35526082240833,116.83715726873072,3652705.0
2016-09-30,127.87,129.24,127.63,128.68,5694499.0,0.0,1.0,116.26433696461164,117.50999381642613,116.04611970589961,117.00082021276474,5694499.0
2016-09-29,128.5,130.74,127.91,127.93,5987412.0,0.0,1.0,116.83715726873072,118.8738516833763,116.30070650773031,116.31889127928966,5987412.0
2016-09-28,127.21,128.53,127.06,128.27,5746299.0,0.0,1.0,115.66423950315357,116.86443442606972,115.52785371645857,116.62803239579837,5746299.0
2016-09-27,125.8,126.99,125.36,126.82,4433646.0,0.0,1.0,114.38221310822041,115.46420701600088,113.98214813391503,115.30963645774652,4433646.0
2016-09-26,127.1,127.23,125.35,125.45,5337799.0,0.0,1.0,115.56422325957722,115.68242427471291,113.97305574813537,114.06397960593205,5337799.0
2016-09-23,128.63,129.2,127.79,127.79,4464250.0,0.0,1.0,116.95535828386639,117.47362427330745,116.19159787837431,116.19159787837431,4464250.0
2016-09-22,128.82,129.65,128.72,128.75,4099565.0,0.0,1.0,117.12811361368007,117.88278163339251,117.0371897558834,117.0644669132224,4099565.0
2016-09-21,127.52,128.59,126.55,128.11,5367370.0,0.0,1.0,115.94610346232326,116.91898874074772,115.0641420416955,116.48255422332369,5367370.0
2016-09-20,126.86,127.33,126.33,126.83,3626428.0,0.0,1.0,115.3460060008652,115.77334813250958,114.86410955454281,115.3187288435262,3626428.0
2016-09-19,126.68,127.37,126.17,126.29,4475328.0,0.0,1.0,115.18234305683119,115.80971767562826,114.71863138206812,114.82774001142414,4475328.0
2016-09-16,127.02,127.02,125.7,126.11,6940062.0,0.0,1.0,115.49148417333988,115.49148417333988,114.29128925042374,114.66407706739012,6940062.0
2016-09-15,125.97,127.635,125.71,126.96,5110447.0,0.0,1.0,114.53678366647478,116.05066589878946,114.3003816362034,115.43692985866187,5110447.0
2016-09-14,125.61,126.945,125.565,126.26,4313902.0,0.0,1.0,114.20945777840673,115.42329127999237,114.16854204239823,114.80046285408514,4313902.0
2016-09-13,127.74,128.0,125.43,125.72,6376284.0,0.0,1.0,116.14613594947596,116.38253797974733,114.04579483437271,114.30947402198308,6376284.0
2016-09-12,126.5,128.855,126.0,128.59,7882616.0,0.0,1.0,115.01868011279716,117.1599369639089,114.56406082381378,116.91898874074772,7882616.0
2016-09-09,130.64,130.89,127.73,127.74,6315009.0,0.0,1.0,118.7829278255796,119.0102374700713,116.1370435636963,116.14613594947596,6315009.0
2016-09-08,131.55,132.94,131.12,131.26,5019625.0,0.0,1.0,119.6103349315294,120.8741765549032,119.21936234300367,119.346655743919,5019625.0
2016-09-07,133.3,133.87,132.16,132.79,4676049.0,0.0,1.0,121.20150244297125,121.71976843241231,120.16497046408911,120.73779076820817,4676049.0
2016-09-06,134.96,135.72,133.8814,134.1,4215934.0,0.0,1.0,122.7108384823961,123.40185980165083,121.73013375220114,121.92889330534466,4215934.0
2016-09-02,134.77,135.88,134.55,135.15,3402572.0,0.0,1.0,122.5380831525824,123.54733797412551,122.33805066542972,122.88359381220978,3402572.0
2016-09-01,134.48,135.06,133.66,134.23,3851836.0,0.0,1.0,122.27440396497202,122.80176234019277,121.52882833103928,122.04709432048033,3851836.0
2016-08-31,133.89,134.68,133.6,134.12,4650586.0,0.0,1.0,121.73795320397163,122.4562516805654,121.47427401636126,121.947078076904,4650586.0
2016-08-30,134.8,135.05,133.63,134.1,3440422.0,0.69,1.0,122.56536030992142,122.79266995441311,121.50155117370026,121.92889330534466,3440422.0
2016-08-29,134.86,135.3,134.58,135.24,3227491.0,0.0,1.0,121.99221419362551,122.3902312056765,121.73893064050216,122.33595615857863,3227491.0
2016-08-26,135.43,136.18,133.92,134.36,4193411.0,0.0,1.0,122.50782714105519,123.18626522977846,121.14190512242567,121.53992213447667,4193411.0
2016-08-25,134.73,136.16,134.37,135.43,3168609.0,0.0,1.0,121.8746182582468,123.1681735474125,121.54896797565965,122.50782714105519,3168609.0
2016-08-24,135.77,136.25,134.81,135.06,4110279.0,0.0,1.0,122.8153857412764,123.24958611805928,121.94698498771062,122.17313101728504,4110279.0
2016-08-23,135.93,136.55,135.93,136.22,2959986.0,0.0,1.0,122.96011920020403,123.5209613535486,122.96011920020403,123.22244859451035,2959986.0
2016-08-22,135.6,135.85,135.02,135.34,2752526.0,0.0,1.0,122.66160644116579,122.88775247074021,122.13694765255315,122.4264145704084,2752526.0
2016-08-19,134.42,135.76,134.32,135.46,3959011.0,0.0,1.0,121.59419718157451,122.8063399000934,121.50373876974474,122.53496466460412,3959011.0
2016-08-18,136.03,136.15,134.44,134.8,4430783.0,0.0,1.0,123.05057761203379,123.15912770622953,121.61228886394048,121.93793914652765,4430783.0
2016-08-17,135.5,136.47,134.75,136.15,5222110.0,0.0,1.0,122.57114802933602,123.44859462408478,121.89270994061276,123.15912770622953,5222110.0
2016-08-16,137.65,138.65,135.66,136.23,7286139.0,0.0,1.0,124.51600388367605,125.42058800197373,122.71588148826365,123.23149443569332,7286139.0
2016-08-15,137.11,137.97,136.93,137.06,6327437.0,0.0,1.0,124.0275284597953,124.8054708015313,123.86470331850171,123.98229925388041,6327437.0
2016-08-12,136.0,137.39,135.6321,136.57,4089419.0,0.0,1.0,123.02344008848486,124.28081201291863,122.69064359136316,123.53905303591453,4089419.0
2016-08-11,136.31,137.5,135.17,137.04,4183308.0,0.0,1.0,123.30386116515714,124.38031626593138,122.27263527029777,123.96420757151445,4183308.0
2016-08-10,136.3,136.89,135.06,135.6,3438042.0,0.0,1.0,123.29481532397418,123.82851995376978,122.17313101728504,122.66160644116579,3438042.0
2016-08-09,136.27,137.09,135.34,136.11,3180435.0,0.0,1.0,123.26767780042525,124.00943677742934,122.4264145704084,123.12294434149761,3180435.0
2016-08-08,136.91,137.401,136.16,136.21,3182761.0,0.0,1.0,123.84661163613575,124.29076243821993,123.1681735474125,123.21340275332739,3182761.0
2016-08-05,137.0,137.74,136.6,136.91,3022121.0,0.0,1.0,123.92802420678255,124.59741645432284,123.56619055946346,123.84661163613575,3022121.0
2016-08-04,135.79,137.2,135.46,136.05,3802914.0,0.0,1.0,122.83347742364234,124.10894103044207,122.53496466460412,123.06866929439975,3802914.0
2016-08-03,137.13,137.22,135.7,137.06,3642635.0,0.0,1.0,124.04562014216124,124.12703271280803,122.75206485299555,123.98229925388041,3642635.0
2016-08-02,138.91,139.0,136.82,137.22,3898130.0,0.0,1.0,125.65577987273112,125.73719244337791,123.76519906548896,124.12703271280803,3898130.0
2016-08-01,138.06,138.94,137.85,138.77,3157471.0,0.0,1.0,124.88688337217809,125.68291739628005,124.69692070733556,125.52913809616945,3157471.0
2016-07-29,137.46,138.72,137.44,138.24,3662531.0,0.0,1.0,124.34413290119949,125.48390889025455,124.32604121883352,125.04970851347169,3662531.0
2016-07-28,136.19,138.12,136.105,137.96,3229964.0,0.0,1.0,123.19531107096142,124.94115841927595,123.11842142090612,124.79642496034833,3229964.0
2016-07-27,137.01,137.69,135.96,136.31,3029605.0,0.0,1.0,123.93707004796552,124.55218724840795,122.98725672375296,123.30386116515714,3029605.0
2016-07-26,136.5,137.51,136.06,136.75,2575621.0,0.0,1.0,123.4757321476337,124.38936210711435,123.07771513558272,123.70187817720813,2575621.0
2016-07-25,136.55,136.85,136.15,136.5,3352353.0,0.0,1.0,123.5209613535486,123.79233658903789,123.15912770622953,123.4757321476337,3352353.0
2016-07-22,136.41,136.64,135.96,136.52,2627239.0,0.0,1.0,123.39431957698692,123.60237392419536,122.98725672375296,123.49382382999967,2627239.0
2016-07-21,136.76,137.14,135.47,136.07,4975126.0,0.0,1.0,123.7109240183911,124.05466598334421,122.54401050578709,123.08676097676569,4975126.0
2016-07-20,137.4,137.45,136.77,137.41,3092000.0,0.0,1.0,124.28985785410163,124.33508706001649,123.71996985957409,124.2989036952846,3092000.0
2016-07-19,136.07,137.05,135.56,136.98,3831522.0,0.0,1.0,123.08676097676569,123.97325341269745,122.62542307643389,123.90993252441659,3831522.0
2016-07-18,135.46,136.48,134.81,136.34,3727629.0,0.0,1.0,122.53496466460412,123.45764046526774,121.94698498771062,123.33099868870607,3727629.0
2016-07-15,135.12,135.59,134.65,134.78,5322755.0,0.0,1.0,122.2274060643829,122.65256059998282,121.802251528783,121.91984746416169,5322755.0
